1
618 2 2.15882 2.31764 2.47645 2.63527 2.79409 2.95291 3.11173 3.27055 3.42936 3.58818 3.747 3.90582 4.06464 4.22345 4.38227 4.54109 4.69991 4.85873 5.01754 5.17636 5.33518 5.494 5.65282 5.81164 5.97045 6.12927 6.28809 6.44691 6.60573 6.76454 6.92336 7.08218 7.241 7.39982 7.55863 7.71745 7.87627 8.03509 8.19391 8.35273 8.51154 8.67036 8.82918 8.988 9.14682 9.30563 9.46445 9.62327 9.78209 9.94091 10.0997 10.2585 10.4174 10.5762 10.735 10.8938 11.0526 11.2115 11.3703 11.5291 11.6879 11.8467 12.0055 12.1644 12.3232 12.482 12.6408 12.7996 12.9585 13.1173 13.2761 13.4349 13.5937 13.7525 13.9114 14.0702 14.229 14.3878 14.5466 14.7055 14.8643 15.0231 15.1819 15.3407 15.4995 15.6584 15.8172 15.976 16.1348 16.2936 16.4525 16.6113 16.7701 16.9289 17.0877 17.2465 17.4054 17.5642 17.723 17.8818 18.0406 18.1995 18.3583 18.5171 18.6759 18.8347 18.9935 19.1524 19.3112 19.47 19.6288 19.7876 19.9464 20.1053 20.2641 20.4229 20.5817 20.7405 20.8994 21.0582 21.217 21.3758 21.5346 21.6934 21.8523 22.0111 22.1699 22.3287 22.4875 22.6464 22.8052 22.964 23.1228 23.2816 23.4404 23.5993 23.7581 23.9169 24.0757 24.2345 24.3934 24.5522 24.711 24.8698 25.0286 25.1874 25.3463 25.5051 25.6639 25.8227 25.9815 26.1404 26.2992 26.458 26.6168 26.7756 26.9344 27.0933 27.2521 27.4109 27.5697 27.7285 27.8874 28.0462 28.205 28.3638 28.5226 28.6814 28.8403 28.9991 29.1579 29.3167 29.4755 29.6344 29.7932 29.952 30.1108 30.2696 30.4284 30.5873 30.7461 30.9049 31.0637 31.2225 31.3814 31.5402 31.699 31.8578 32.0166 32.1754 32.3343 32.4931 32.6519 32.8107 32.9695 33.1284 33.2872 33.446 33.6048 33.7636 33.9224 34.0813 34.2401 34.3989 34.5577 34.7165 34.8754 35.0342 35.193 35.3518 35.5106 35.6694 35.8283 35.9871 36.1459 36.3047 36.4635 36.6224 36.7812 36.94 37.0988 37.2576 37.4164 37.5753 37.7341 37.8929 38.0517 38.2105 38.3694 38.5282 38.687 38.8458 39.0046 39.1634 39.3223 39.4811 39.6399 39.7987 39.9575 40.1164 40.2752 40.434 40.5928 40.7516 40.9104 41.0693 41.2281 41.3869 41.5457 41.7045 41.8634 42.0222 42.181 42.3398 42.4986 42.6574 42.8163 42.9751 43.1339 43.2927 43.4515 43.6104 43.7692 43.928 44.0868 44.2456 44.4044 44.5633 44.7221 44.8809 45.0397 45.1985 45.3574 45.5162 45.675 45.8338 45.9926 46.1514 46.3103 46.4691 46.6279 46.7867 46.9455 47.1044 47.2632 47.422 47.5808 47.7396 47.8984 48.0573 48.2161 48.3749 48.5337 48.6925 48.8514 49.0102 49.169 49.3278 49.4866 49.6454 49.8043 49.9631 50.1219 50.2807 50.4395 50.5984 50.7572 50.916 51.0748 51.2336 51.3924 51.5513 51.7101 51.8689 52.0277 52.1865 52.3453 52.5042 52.663 52.8218 52.9806 53.1394 53.2983 53.4571 53.6159 53.7747 53.9335 54.0923 54.2512 54.41 54.5688 54.7276 54.8864 55.0453 55.2041 55.3629 55.5217 55.6805 55.8393 55.9982 56.157 56.3158 56.4746 56.6334 56.7923 56.9511 57.1099 57.2687 57.4275 57.5863 57.7452 57.904 58.0628 58.2216 58.3804 58.5393 58.6981 58.8569 59.0157 59.1745 59.3333 59.4922 59.651 59.8098 59.9686 60.1274 60.2863 60.4451 60.6039 60.7627 60.9215 61.0803 61.2392 61.398 61.5568 61.7156 61.8744 62.0333 62.1921 62.3509 62.5097 62.6685 62.8273 62.9862 63.145 63.3038 63.4626 63.6214 63.7803 63.9391 64.0979 64.2567 64.4155 64.5743 64.7332 64.892 65.0508 65.2096 65.3684 65.5273 65.6861 65.8449 66.0037 66.1625 66.3213 66.4802 66.639 66.7978 66.9566 67.1154 67.2743 67.4331 67.5919 67.7507 67.9095 68.0683 68.2272 68.386 68.5448 68.7036 68.8624 69.0213 69.1801 69.3389 69.4977 69.6565 69.8153 69.9742 70.133 70.2918 70.4506 70.6094 70.7683 70.9271 71.0859 71.2447 71.4035 71.5623 71.7212 71.88 72.0388 72.1976 72.3564 72.5153 72.6741 72.8329 72.9917 73.1505 73.3093 73.4682 73.627 73.7858 73.9446 74.1034 74.2623 74.4211 74.5799 74.7387 74.8975 75.0563 75.2152 75.374 75.5328 75.6916 75.8504 76.0093 76.1681 76.3269 76.4857 76.6445 76.8033 76.9622 77.121 77.2798 77.4386 77.5974 77.7563 77.9151 78.0739 78.2327 78.3915 78.5503 78.7092 78.868 79.0268 79.1856 79.3444 79.5033 79.6621 79.8209 79.9797 80.1385 80.2973 80.4562 80.615 80.7738 80.9326 81.0914 81.2503 81.4091 81.5679 81.7267 81.8855 82.0443 82.2032 82.362 82.5208 82.6796 82.8384 82.9973 83.1561 83.3149 83.4737 83.6325 83.7913 83.9502 84.109 84.2678 84.4266 84.5854 84.7443 84.9031 85.0619 85.2207 85.3795 85.5383 85.6972 85.856 86.0148 86.1736 86.3324 86.4912 86.6501 86.8089 86.9677 87.1265 87.2853 87.4442 87.603 87.7618 87.9206 88.0794 88.2382 88.3971 88.5559 88.7147 88.8735 89.0323 89.1912 89.35 89.5088 89.6676 89.8264 89.9852 90.1441 90.3029 90.4617 90.6205 90.7793 90.9382 91.097 91.2558 91.4146 91.5734 91.7322 91.8911 92.0499 92.2087 92.3675 92.5263 92.6852 92.844 93.0028 93.1616 93.3204 93.4792 93.6381 93.7969 93.9557 94.1145 94.2733 94.4322 94.591 94.7498 94.9086 95.0674 95.2262 95.3851 95.5439 95.7027 95.8615 96.0203 96.1792 96.338 96.4968 96.6556 96.8144 96.9732 97.1321 97.2909 97.4497 97.6085 97.7673 97.9262 98.085 98.2438 98.4026 98.5614 98.7202 98.8791 99.0379 99.1967 99.3555 99.5143 99.6732 99.832 99.9908
90 0.565528 2.78764 5.00975 7.23186 9.45397 11.6761 13.8982 16.1203 18.3424 20.5645 22.7866 25.0087 27.2309 29.453 31.6751 33.8972 36.1193 38.3414 40.5635 42.7856 45.0077 47.2299 49.452 51.6741 53.8962 56.1183 58.3404 60.5625 62.7846 65.0068 67.2289 69.451 71.6731 73.8952 76.1173 78.3394 80.5615 82.7836 85.0058 87.2279 89.45 91.6721 93.8942 96.1163 98.3384 100.561 102.783 105.005 107.227 109.449 111.671 113.893 116.115 118.337 120.56 122.782 125.004 127.226 129.448 131.67 133.892 136.114 138.336 140.559 142.781 145.003 147.225 149.447 151.669 153.891 156.113 158.335 160.558 162.78 165.002 167.224 169.446 171.668 173.89 176.112 178.334 180.557 182.779 185.001 187.223 189.445 191.667 193.889 196.111 198.333
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  5.36961e-15 8.02441e-15 6.56414e-15 1.68257e-14 5.6322e-15 -9.73472e-15
  3.39518e-19 3.10864e-15 -2.38086e-17 1.56711e-18 6.18713e-15 -9.82306e-17
  2.53645e-08 2.46945e-08 2.49737e-08 5.32744e-08 3.04087e-08 -3.8655e-08
  4.33449e-07 0.000748483 1.80101e-05 7.36972e-07 0.00150176 -3.32679e-05
  1.67591e-07 1.31761e-07 1.45884e-07 2.84338e-07 5.54103e-07 -1.4532e-07
  6.75845e-07 0.00076024 2.26645e-05 1.14302e-06 0.00152788 -4.17898e-05
  2.59915e-07 1.52897e-07 1.94511e-07 3.36145e-07 8.42805e-07 -1.84735e-07
  9.53946e-07 0.000753412 2.68055e-05 1.60718e-06 0.00151723 -4.93808e-05
  3.43821e-07 1.49568e-07 2.21196e-07 3.40192e-07 1.12009e-06 -2.2552e-07
  1.27553e-06 0.000744359 3.08093e-05 2.13978e-06 0.0015026 -5.67029e-05
  4.36586e-07 1.45824e-07 2.46026e-07 3.4512e-07 1.42998e-06 -2.70858e-07
  1.63983e-06 0.000734083 3.46911e-05 2.73738e-06 0.00148597 -6.3778e-05
  5.36857e-07 1.41698e-07 2.68816e-07 3.51023e-07 1.76917e-06 -3.21082e-07
  2.0449e-06 0.000722633 3.84362e-05 3.39456e-06 0.00146739 -7.0577e-05
  6.4318e-07 1.37221e-07 2.89406e-07 3.57998e-07 2.13412e-06 -3.76428e-07
  2.48856e-06 0.00071006 4.20308e-05 4.10537e-06 0.00144695 -7.70728e-05
  7.54024e-07 1.3243e-07 3.0766e-07 3.66137e-07 2.52099e-06 -4.37021e-07
  2.96845e-06 0.000696422 4.54618e-05 4.8634e-06 0.00142472 -8.32401e-05
  8.67804e-07 1.27363e-07 3.23474e-07 3.75526e-07 2.92579e-06 -5.02876e-07
  3.48203e-06 0.000681778 4.87173e-05 5.66188e-06 0.00140078 -8.9056e-05
  9.82909e-07 1.22058e-07 3.36769e-07 3.86238e-07 3.34434e-06 -5.73898e-07
  4.02657e-06 0.000666195 5.17862e-05 6.49368e-06 0.00137524 -9.44998e-05
  1.09773e-06 1.16555e-07 3.47497e-07 3.98333e-07 3.77239e-06 -6.49877e-07
  4.59923e-06 0.000649742 5.46585e-05 7.35145e-06 0.00134817 -9.95532e-05
  1.21066e-06 1.10896e-07 3.55639e-07 4.11853e-07 4.20563e-06 -7.30495e-07
  5.19702e-06 0.000632488 5.73255e-05 8.22768e-06 0.00131969 -0.0001042
  1.32018e-06 1.05121e-07 3.61202e-07 4.26818e-07 4.63975e-06 -8.15329e-07
  5.81683e-06 0.000614509 5.97793e-05 9.11472e-06 0.00128989 -0.000108428
  1.42479e-06 9.92708e-08 3.64225e-07 4.43226e-07 5.07049e-06 -9.03854e-07
  6.45548e-06 0.000595879 6.20135e-05 1.00049e-05 0.00125888 -0.000112226
  1.52313e-06 9.33848e-08 3.64771e-07 4.61049e-07 5.49369e-06 -9.95458e-07
  7.1097e-06 0.000576677 6.40227e-05 1.08907e-05 0.00122678 -0.000115586
  1.61392e-06 8.75017e-08 3.62928e-07 4.80231e-07 5.90534e-06 -1.08944e-06
  7.7762e-06 0.000556981 6.58028e-05 1.17646e-05 0.00119369 -0.000118502
  1.69602e-06 8.16588e-08 3.58808e-07 5.00688e-07 6.3016e-06 -1.18505e-06
  8.45162e-06 0.00053687 6.73509e-05 1.26193e-05 0.00115974 -0.000120973
  1.76843e-06 7.58911e-08 3.52544e-07 5.22308e-07 6.67886e-06 -1.28144e-06
  9.13261e-06 0.000516423 6.86653e-05 1.34478e-05 0.00112502 -0.000122997
  1.83031e-06 7.02318e-08 3.44286e-07 5.44952e-07 7.03378e-06 -1.37775e-06
  9.81583e-06 0.000495718 6.97455e-05 1.42433e-05 0.00108967 -0.000124578
  1.88097e-06 6.47117e-08 3.34204e-07 5.6845e-07 7.3633e-06 -1.47307e-06
  1.0498e-05 0.000474834 7.05921e-05 1.49997e-05 0.00105378 -0.000125719
  1.91992e-06 5.93585e-08 3.22477e-07 5.92609e-07 7.66467e-06 -1.56649e-06
  1.11758e-05 0.000453847 7.12069e-05 1.57109e-05 0.00101749 -0.000126429
  1.94681e-06 5.41976e-08 3.09298e-07 6.17212e-07 7.9355e-06 -1.65708e-06
  1.1846e-05 0.000432832 7.1593e-05 1.63716e-05 0.00098089 -0.000126717
  1.9615e-06 4.9251e-08 2.94866e-07 6.4202e-07 8.17375e-06 -1.74391e-06
  1.25055e-05 0.000411861 7.17542e-05 1.69769e-05 0.000944099 -0.000126594
  1.96398e-06 4.45378e-08 2.79385e-07 6.66776e-07 8.37775e-06 -1.82611e-06
  1.31514e-05 0.000391005 7.16957e-05 1.75225e-05 0.000907224 -0.000126075
  1.95444e-06 4.0074e-08 2.63061e-07 6.91208e-07 8.54619e-06 -1.9028e-06
  1.37806e-05 0.00037033 7.14233e-05 1.80046e-05 0.00087037 -0.000125174
  1.93323e-06 3.58723e-08 2.46101e-07 7.15036e-07 8.67816e-06 -1.97319e-06
  1.43905e-05 0.000349902 7.0944e-05 1.84202e-05 0.000833636 -0.000123908
  1.90082e-06 3.19424e-08 2.28707e-07 7.3797e-07 8.77312e-06 -2.03654e-06
  1.49784e-05 0.000329781 7.02656e-05 1.87666e-05 0.000797121 -0.000122297
  1.85785e-06 2.82909e-08 2.11075e-07 7.59721e-07 8.8309e-06 -2.09216e-06
  1.55418e-05 0.000310024 6.93965e-05 1.90421e-05 0.000760919 -0.00012036
  1.80506e-06 2.49214e-08 1.93394e-07 7.80002e-07 8.85168e-06 -2.13948e-06
  1.60784e-05 0.000290685 6.83459e-05 1.92453e-05 0.000725116 -0.000118118
  1.7433e-06 2.18348e-08 1.75844e-07 7.98533e-07 8.83601e-06 -2.17798e-06
  1.6586e-05 0.000271813 6.71237e-05 1.93758e-05 0.000689798 -0.000115594
  1.67353e-06 1.90291e-08 1.58591e-07 8.15046e-07 8.78474e-06 -2.20726e-06
  1.70628e-05 0.000253453 6.57403e-05 1.94335e-05 0.000655042 -0.00011281
  1.59675e-06 1.65002e-08 1.41789e-07 8.29291e-07 8.69903e-06 -2.22702e-06
  1.75069e-05 0.000235645 6.42066e-05 1.94191e-05 0.000620922 -0.00010979
  1.51405e-06 1.42413e-08 1.25578e-07 8.41034e-07 8.58034e-06 -2.23704e-06
  1.79169e-05 0.000218426 6.25338e-05 1.93337e-05 0.000587507 -0.000106557
  1.42653e-06 1.22439e-08 1.1008e-07 8.5007e-07 8.43035e-06 -2.23723e-06
  1.82912e-05 0.000201829 6.07335e-05 1.91791e-05 0.000554858 -0.000103137
